SOC1_SC1,SOC1_G1
0.3716,11020.5078
0.3939,9670.9552
0.3485,10913.6222
0.371,8997.521
0.3578,12124.2876
0.3784,9565.0363
0.2656,10102.0596
0.3526,9414.8834
0.3169,9389.8172
0.372,9452.8811
0.3627,11158.7267
0.3641,10006.7972
0.3021,11732.0452
0.4019,9966.7475
0.3538,10654.4737
0.4666,8631.1043
0.3829,10545.8279
0.3264,9739.1577
0.3723,9230.4857
0.388,9700.4384
0.3387,10194.0127
0.3383,9991.2596
0.3843,7883.7239
0.3462,9918.9456
0.3249,8089.4398
0.3567,9100.4899
0.3589,9303.3404
0.3171,8806.6419
0.4155,9720.1813
0.3226,8966.8116
0.3806,9445.4862
0.4063,10941.6918
0.3359,9572.9162
0.365,11072.7662
0.3469,9962.4444
0.3822,9021.7913
0.2926,9569.7234
0.3579,11163.1923
0.3311,10325.413
0.381,10474.7102
0.4011,9646.4578
0.3049,10060.5608
0.3579,10070.5034
0.3676,9696.1485
0.3793,9853.0778
0.3288,9258.1798
0.3219,9310.3702
0.3866,8377.9907
0.36,10735.6559
0.3377,10261.3484
0.2911,11006.9298
0.3509,9595.7405
0.3795,10034.8904
0.3796,10119.4809
0.3561,9366.918
0.3171,10673.6906
0.3704,10772.0763
0.4022,9425.8362
0.3901,9867.5208
0.3669,10536.3077
0.3809,9898.7926
0.2917,9954.3778
0.3683,9987.0102
0.3214,9295.1455
0.3392,9953.4508
0.3525,11232.4599
0.3671,11450.8673
0.328,10755.7449
0.3909,9785.1368
0.3247,10232.2822
0.3242,11130.2123
0.3249,8310.0886
0.3781,9303.3315
0.3691,9316.5859
0.328,10555.3247
0.3617,8917.8116
0.3754,9544.487
0.4304,9477.1032
0.3581,10605.9128
0.3522,11067.0765
0.3718,10060.5342
0.3721,10895.0369
0.3397,8859.9407
0.3457,10066.0491
0.3606,10666.1081
0.3508,9850.5
0.3169,10327.0619
0.4001,9740.1106
0.3619,14955.9407
0.3774,9759.3235
0.4074,10479.4684
0.3661,9977.4379
0.4081,10607.4576
0.3505,9389.879
0.3725,14981.678
0.3817,10508.9731
0.3751,10052.3111
0.2976,10001.754
0.2958,9678.8487
0.3548,9871.488
0.3869,10563.1957
0.3487,10728.7406
0.3908,10691.5577
0.3748,9874.8007
0.4046,9464.0978
0.3797,11049.8605
0.3511,9566.3589
0.3835,12128.2004
0.3112,8692.4009
0.4104,11617.1167
0.3902,10831.202
0.3841,11067.8136
0.4287,10207.6041
0.3631,10433.8673
0.4002,11271.3085
0.3368,9700.5417
0.3991,10454.2849
0.3889,11368.9235
0.3717,9577.2437
0.3385,10411.1131
0.4145,10035.1044
0.3594,9547.2007
0.3352,9543.1906
0.3674,10807.5262
0.3482,11132.7075
0.3512,10452.8111
0.4371,9836.1281
0.3409,9501.4183
0.3318,10363.3682
0.3687,10500.703
0.3965,9371.8592
0.3793,10270.3277
0.3146,9507.4097
0.3758,9959.2362
0.3087,9258.0122
0.3621,10167.9879
0.3586,10447.6221
0.3272,8754.5732
0.3794,10347.0558
0.4397,10972.7971
0.377,9264.4534
0.3914,10724.0837
0.4164,9666.887
0.409,10683.391
0.3546,8869.5405
0.3499,10945.8579
0.3692,14315.675
0.3612,9351.0491
0.3607,10137.3106
0.3534,10244.9012
0.3717,10275.5966
0.401,10126.4535
0.2985,9911.9257
0.3236,11694.6897
0.2146,8306.5029
0.3357,10076.0502
0.3244,12658.4526
0.3688,10118.7704
0.3708,9506.6548
0.3631,9913.5077
0.3274,10365.4948
0.3523,10420.1706
0.4009,10464.9556
0.3485,11081.859
0.3119,8844.9765
0.371,11494.997
0.4136,10680.0064
0.3439,10230.4928
0.3402,10011.7935
0.3506,9844.1176
0.3705,9978.994
0.3578,9454.7363
0.2854,11364.5522
0.3518,10109.2263
0.3021,11703.9076
0.4576,11013.1549
0.3304,9433.3779
0.3614,10721.5444
0.3808,9494.1017
0.3247,8429.8822
0.315,10343.0358
0.3316,8679.0117
0.3558,10440.2602
0.3839,10669.0136
0.3284,8696.4312
0.3634,9273.1378
0.3459,8833.4699
0.3655,10654.1914
0.3757,11215.4118
0.3497,9611.0543
0.3701,10743.6409
0.3358,11500.3697
0.3842,11217.3628
0.3478,12512.4818
0.3858,10765.9026
0.3849,9387.2809
0.3444,11054.5431
0.3526,9586.7238
0.3399,9995.3377
0.3558,10845.5597
0.36,9551.4407
0.3257,9610.2052
0.2965,8710.3841
0.3943,9838.1536
0.3848,9237.0106
0.3559,10481.2609
0.3733,10538.7649
0.3601,9940.1315
0.3537,10265.7755
0.3966,9438.4805
0.3774,10279.9494
0.3376,11585.0489
0.3129,9412.239
0.3701,9438.2063
0.3498,9577.6534
0.3247,7503.4011
0.4233,10848.2458
0.435,9502.9022
0.3397,9702.8205
0.3953,11309.3465
0.3126,10137.6667
0.3667,8688.0645
0.3755,10189.8802
0.361,9779.7396
0.4028,10082.3282
0.3424,9510.5921
0.3473,9483.9474
0.3783,9438.9987
0.3836,10556.9908
0.4103,9812.4258
0.3572,10051.4437
0.3971,12523.757
0.3614,10186.2669
0.3552,10243.5745
0.3338,9737.0051
0.3515,9170.1123
0.3328,9863.0278
0.338,8805.0397
0.3163,8602.0873
0.3731,10607.3853
0.3666,9294.4567
0.4188,10126.2548
0.3254,9338.6607
0.3812,10392.3866
0.2885,8903.0967
0.3386,8175.8746
0.3624,11673.3385
0.375,10027.0335
0.357,9974.1048
0.3546,12835.2394
0.4019,9480.037
0.4481,10311.4143
0.3945,9671.7842
0.3307,8626.1188
0.3563,9925.0791
0.3645,11507.564
0.3788,10498.756
0.3728,8766.0801
0.3771,10294.144
0.4403,10499.6895
0.3548,10539.3821
0.3328,10468.3062
0.3421,10232.7728
0.34,9284.3097
0.3603,9866.1945
0.3144,9633.4785
0.3645,9387.8976
0.43,10281.4602
0.4054,11202.4599
0.3757,10107.1447
0.3662,10172.756
0.3554,11822.9576
0.2862,10332.6374
0.3597,9289.0559
0.3234,9451.1067
0.3178,8959.8089
0.3823,12289.7605
0.307,9031.2007
0.3846,10854.328
0.3613,9745.4777
0.359,10418.5667
0.3881,10425.4276
0.3713,10164.3333
0.3442,8454.9805
0.3906,10105.176
0.3695,11004.9263
0.3431,8919.4262
0.3596,8438.8077
0.3464,9077.495
0.3525,10055.1641
0.3823,10696.2657
0.3745,9171.3253
0.414,9879.3966
0.3422,10718.8184
0.3471,10335.7075
0.4286,9529.102
0.3243,9867.7889
0.4308,10522.7188
0.3173,9597.5538
0.3687,9858.7953
0.4165,10480.3218
0.4204,10242.43
0.2456,8662.1745
0.3392,10497.4774
0.3316,9487.6386
0.371,8709.2606
0.3717,10013.8474
0.3779,9935.7053
0.3865,10262.9808
0.4105,11042.5899
0.339,9597.1013
0.3609,9320.5342
0.3813,9960.2735
0.3636,9116.4875
0.4001,9174.5579
0.2757,9317.3747
0.3324,9110.3123
0.3141,8849.5415
0.3361,8964.8679
0.4124,10523.3434
0.3818,11436.7923
0.3308,9812.4022
0.3503,10097.1154
0.3677,9667.9615
0.363,12330.5319
0.4116,11911.6243
0.3164,8265.6875
0.3623,8581.5662
0.3886,10724.7184
0.3661,10740.1757
0.3464,9740.0104
0.3401,8042.2788
0.475,11630.6948
0.2843,8439.275
0.3537,9816.5572
0.3559,10037.8581
0.3629,10403.643
0.3591,9688.5917
0.3681,10458.7129
0.4099,9748.6063
0.3546,10049.8152
0.2988,10790.5047
0.367,8116.44
0.3615,10674.9269
0.3594,10366.2395
0.3803,10366.459
0.3423,10580.0597
0.399,9572.3571
0.359,10183.747
0.411,10184.9466
0.3974,9710.2517
0.368,8139.792
0.3851,10688.1451
0.3677,10210.1036
0.3866,10574.124
0.3776,10864.4066
0.3547,9521.7473
0.4046,10488.7093
0.4194,10654.595
0.4065,9275.6848
0.3222,10241.6429
0.3582,9567.3924
0.3943,10914.1548
0.4344,10841.8137
0.3777,10578.951
0.4052,9649.5926
0.4618,11964.5231
0.298,8773.8529
0.3561,8620.1912
0.3919,9979.9354
0.3882,11049.5086
0.3704,9385.5895
0.3414,9530.4351
0.3362,10334.2462
0.3747,9586.2472
0.3755,10552.5491
0.3452,9647.166
0.3778,10441.14
0.3515,9867.4954
0.3529,9521.4512
0.3646,9164.7622
0.3542,8060.1385
0.3839,11148.823
0.3543,10041.3086
0.3539,10903.0436
0.3258,11015.4818
0.3848,9606.1464
0.3706,9074.7771
0.376,10424.842
0.3795,9597.7416
0.3379,9292.5923
0.3224,9796.0484
0.3732,10462.0097
0.3519,10900.7758
0.3417,10005.461
0.3983,9671.801
0.3617,9927.4195
0.3752,9973.2401
0.3991,9458.8245
0.3805,7722.8174
0.403,8911.4624
0.3975,10956.7451
0.3502,9704.4907
0.4433,9730.9518
0.3075,8750.3073
0.3944,11690.7834
0.3578,9923.4546
0.3957,10603.2654
0.3712,11085.2364
0.3454,10179.1621
0.3539,9259.0309
0.3308,8858.5481
0.3595,9817.0608
0.3448,10277.7008
0.3264,9669.5497
0.371,9871.5269
0.3805,11089.1007
0.4096,10606.9068
0.4354,11140.9167
0.3971,10736.6491
0.3914,10260.1976
0.3787,8672.1566
0.4019,10412.622
0.3563,12381.7879
0.3492,10423.3732
0.4037,10215.8099
0.3173,10151.6072
0.3702,10802.9578
0.3314,9988.4258
0.4251,9375.1617
0.3998,9429.2201
0.3598,10047.8462
0.3842,10639.4615
0.3788,10695.0833
0.3792,10190.4364
0.3759,10726.5548
0.3887,9666.4355
0.3646,10179.7648
0.3614,10508.4991
0.3341,10410.0913
0.3898,10163.9455
0.2914,9343.388
0.3821,9795.0222
0.3595,10843.6302
0.4558,9782.75
0.3528,9380.7763
0.4065,9757.702
0.3362,9832.8311
0.3753,10225.6985
0.3565,9908.2222
0.3614,9604.4548
0.3765,10891.503
0.3317,9716.6364
0.3805,12454.0338
0.3322,9643.0175
0.298,9701.0378
0.3934,11669.8228
0.3973,11197.7819
0.4005,10162.5551
0.4152,9376.1244
0.337,10728.152
0.3285,9873.555
0.362,10937.7593
0.4067,9585.6103
0.3249,9261.9769
0.3821,9719.6204
0.3522,9475.0932
0.3768,9141.8664
0.3598,9929.6489
0.3947,11940.1491
0.3774,10815.2688
0.3489,9852.2892
0.4008,10050.4882
0.3469,10202.9831
0.3515,10586.9037
0.3566,10958.8293
0.3417,9855.0305
0.3432,9523.35
0.4204,10529.8602
0.3578,9036.4828
0.2875,8509.9733
0.3891,10354.1719
0.4038,11558.3423
0.3883,10057.8318
0.413,9589.4365
0.3567,9976.7824
0.3897,10051.4581
0.338,9620.0302
0.4209,10521.3438
0.3944,10709.0054
0.3821,10163.7298
0.3231,9423.279
0.3283,9691.1176
0.4313,10388.4976
0.3874,10114.9754
0.3521,10424.2593
0.3764,10315.0957
0.3416,9109.9935
0.4124,10204.4839
0.2831,9811.7526
0.3757,9887.9855
0.3786,8608.0186
0.3821,10753.1633
0.3748,9716.8361
0.3306,9467.0678
0.4397,9458.0458
0.3446,9780.0269
0.3596,10264.0122
0.3853,10677.5789
0.4156,11071.6233
0.3624,9945.5547
0.3561,9560.4395
0.2845,9125.1818
0.3586,10182.5613
0.3559,9781.1554
0.3397,10055.4659
0.3214,9586.8872
0.3632,9833.9007
0.3558,9679.6397
0.3549,9420.4444
0.388,9730.9316
0.4121,11954.1929
0.3027,9763.7575
0.3848,9972.6545
0.3698,11305.9306
0.3341,8950.7358
0.4022,9785.4815
0.4039,9926.8775
0.3802,10017.0594
0.3791,10237.1652
0.352,9239.7591
0.3533,10071.675
0.3963,10146.5619
0.3345,9821.7669
0.3263,9807.4006
0.3377,10389.7636
0.3894,11015.441
0.3587,9638.7773
0.3413,10760.8545
0.4101,10745.8513
0.34,9844.3217
0.3786,10023.0117
0.3539,9743.8247
0.3614,10456.4747
0.3876,10587.8901
0.3892,9460.5568
0.362,7986.84
0.3542,10217.8321
0.3585,10339.0921
0.3539,9934.7373
0.3756,10889.1013
0.348,10264.5702
0.3542,10329.7082
0.392,10288.5795
0.3404,9464.01
0.2379,7772.4183
0.3506,9252.2765
0.3634,10449.4765
0.3576,9914.4414
0.3785,10274.9249
0.3366,9785.6294
0.3723,9641.5508
0.3405,11184.5194
0.3809,10693.4628
0.3918,10414.085
0.3707,9946.876
0.3675,9733.9766
0.3392,8581.7101
0.3585,10751.2857
0.3675,9532.5749
0.3739,10121.2722
0.3514,8468.6821
0.359,9808.2579
0.3417,9564.7308
0.3576,10996.4762
0.3704,9850.0775
0.2535,9038.3957
0.3936,10222.899
0.345,10441.7138
0.3822,10094.4783
0.3079,11402.3056
0.3591,10095.1008
0.3719,9538.1614
0.3911,11680.8043
0.3771,9987.2167
0.3414,10624.5125
0.3568,8976.0886
0.3634,10598.3054
0.3484,10707.1103
0.3279,9305.523
0.3533,9572.2487
0.3357,12763.955
0.2944,8918.8852
0.3571,10073.099
0.3393,9007.1204
0.3886,9487.5654
0.419,8321.7143
0.3232,9579.3097
0.4278,10166.0657
0.3562,9354.477
0.3657,9986.1643
0.348,10033.1075
0.3723,9490.5798
0.3518,9234.289
0.364,9986.3299
0.43,11168.3071
0.3272,9200.4238
0.3223,9251.7169
0.4249,10970.1625
0.3837,10120.6903
0.3787,8857.7318
0.3599,10179.2647
0.3607,9075.4448
0.4093,10949.7079
0.3434,10470.6136
0.3594,9399.3097
0.3619,9154.6887
0.3885,8111.954
0.3942,10450.4489
0.361,10071.1053
0.3534,8935.6508
0.3881,9897.1347
0.3248,8452.7556
0.3535,9667.1258
0.3906,10209.2655
0.409,9790.6406
0.3669,9886.0347
0.3891,10335.5858
0.385,10711.3434
0.3963,10226.301
0.4254,12474.569
0.3264,9853.1657
0.3191,8346.77
0.3553,9333.5434
0.3047,10810.9387
0.3586,9225.7483
0.4211,10532.2683
0.3991,9673.408
0.3021,9132.7184
0.3694,11476.1188
0.3466,10183.3187
0.4229,9955.0
0.3965,11100.2689
0.3549,9592.8239
0.3253,9241.2288
0.3761,10578.3363
0.2729,8696.2429
0.4026,10714.313
0.3827,9572.0519
0.3661,9551.3139
0.378,9573.1081
0.3314,10931.9757
0.3039,9129.86
0.3607,9694.1026
0.3709,11196.9364
0.3532,14852.3976
0.3302,10049.1581
0.4008,9813.2428
0.3597,10474.59
0.3527,9251.8781
0.3785,9537.9828
0.3794,9957.3333
0.3056,9483.3656
0.2993,9363.4936
0.3338,9363.8161
0.3733,10532.103
0.3706,10169.1284
0.3018,9616.9571
0.3473,9575.3588
0.3768,10027.9498
0.3844,10200.8537
0.3797,10318.3587
0.425,10289.5
0.3061,10641.6179
0.3506,8329.9389
0.2801,10991.3893
0.385,10319.3513
0.4107,8813.7927
0.3765,10237.4226
0.343,11019.7213
0.3946,11422.7273
0.3417,9384.9314
0.3054,9649.4116
0.3549,10563.5921
0.312,8943.0361
0.3957,9743.3869
0.3311,9317.3478
0.3571,10590.3294
0.4568,10645.6102
0.3322,10042.5814
0.4061,9990.4604
0.3765,9750.0284
0.3362,9213.4148
0.3426,9457.0449
0.3821,10838.672
0.3339,9846.4244
0.3877,10461.388
0.3868,9799.6277
0.3843,10732.5391
0.3754,10112.6959
0.417,10375.0052
0.3737,11005.7213
0.2899,9437.0714
0.3417,9256.2296
0.3783,9952.5366
0.2845,9405.2901
0.3533,10336.9458
0.4226,10449.1159
0.3609,10347.4677
0.3527,10692.694
0.4466,9149.3233
0.3705,8966.5372
0.38,8743.0886
0.365,10907.2737
0.3475,9562.0769
0.3409,8888.8784
0.3555,9692.9274
0.3384,10254.8457
0.3499,9891.9738
0.3762,8984.9131
0.3412,9414.1628
0.3678,9758.6162
0.3389,10491.6982
0.3285,10201.9611
0.3545,10096.1818
0.3859,9913.1474
0.3341,9949.8602
0.3591,10507.5769
0.4044,10116.8889
0.391,10070.8063
0.3622,10280.2952
0.3446,9468.4201
0.3602,9995.1018
0.3362,14551.964
0.3503,10266.5252
0.3718,10863.336
0.3455,9329.0254
0.3336,9811.1418
0.3889,9999.0133
0.4118,10937.9389
0.3537,10261.1863
0.356,9731.0327
0.3502,9237.8167
0.2773,9506.7546
0.2985,8812.4031
0.3457,9417.1227
0.4388,9078.2857
0.3583,9341.7857
0.3952,9667.9135
0.3824,10957.1203
0.3928,9391.5311
0.3594,9383.0933
0.3528,10624.7005
0.3623,9315.195
0.3696,10059.1304
0.4141,9449.3296
0.3564,10181.5289
0.31,8348.5967
0.3914,10247.5812
0.3335,9619.4234
0.3828,10240.9957
0.394,12041.1457
0.3472,9792.9181
0.3525,9473.4104
0.4154,11424.1884
0.3209,8767.6
0.4028,9500.2536
0.3769,9900.8416
0.3876,9882.9662
0.4285,8826.9684
0.3618,9148.6066
0.3867,9934.4243
0.3819,10026.0285
0.3457,10866.4611
0.3137,9908.5803
0.3693,10819.5714
0.3598,9622.3842
0.3527,9166.1611
0.3674,10665.0155
0.3587,9721.4661
0.3709,9705.8466
0.328,9918.5665
0.3668,9880.8006
0.3679,9722.6492
0.3544,9803.1809
0.3109,9492.5216
0.3273,9322.012
0.3718,10282.9126
0.3285,9580.3835
0.3795,9756.1657
0.3732,11337.2482
0.4049,9651.1153
0.3862,10086.04
0.4166,10044.3677
0.3668,9563.3597
0.3464,10546.8099
0.3852,10641.0026
0.3706,12861.0822
0.3682,10869.0866
0.3752,9752.334
0.369,10200.3248
0.2549,8923.2363
0.4206,10705.0736
0.4111,10733.4181
0.3574,9568.4189
0.3523,9780.6184
0.4134,9601.2783
0.3775,9831.1184
0.3764,8799.8128
0.3138,10844.0735
0.3586,9484.7059
0.3609,9449.6518
0.3972,10603.5676
0.3645,9587.8668
0.3547,10908.383
0.3199,11088.0913
0.3445,9086.0419
0.3728,10275.7036
0.4034,9422.2392
0.3874,10967.7174
0.4092,9849.1097
0.4037,11322.0984
0.332,9512.0562
0.327,8528.0296
0.3585,10053.6519
0.3176,9885.6486
0.3515,9827.3816
0.3299,9591.7993
0.3257,10588.7706
0.3493,9458.3374
0.3266,9861.4385
0.3593,9422.0076
0.382,9507.628
0.3879,11282.9589
0.3383,9361.2821
0.3809,11186.7021
0.3385,9096.6455
0.4028,10845.0395
0.3809,10142.8039
0.3363,9710.2994
0.3714,10183.8065
0.3808,9883.5869
0.3559,9640.789
0.3623,9564.4152
0.3448,9282.736
0.3982,9823.2701
0.3581,9579.5181
0.3704,10134.2651
0.3439,9850.8406
0.3589,9186.1332
0.3771,9726.5915
0.3405,10596.751
0.388,10762.2495
0.373,9318.0471
0.3384,10651.1793
0.3632,10145.4123
0.3889,10068.2609
0.3842,9783.4086
0.3324,9750.1292
0.3345,11432.8506
0.3705,10775.791
0.3907,9888.3642
0.3656,11321.6555
0.3598,9190.9191
0.3616,10636.1543
0.3763,9511.711
0.403,10178.8
0.3292,9714.8051
0.3372,9512.3056
0.348,9881.6101
0.3953,9910.0819
0.4,9928.5714
0.3869,9375.9383
0.3613,9948.9593
0.3881,9407.2644
0.416,10771.1938
0.3638,10295.3768
0.3176,9654.6423
0.3584,9225.5771
0.3387,9659.4311
0.3714,9793.09
0.3738,9974.2692
0.3831,10162.5545
0.3807,9756.6985
0.3526,9401.0168
0.4051,11115.9541
0.3953,10226.4555
0.2311,9705.4663
0.3968,11404.6211
0.3125,9402.538
0.3431,8835.0331
0.3587,9941.9136
0.3773,10266.3886
0.4221,8350.8529
0.3524,10785.6424
0.3983,9014.0156
0.3307,10037.4825
0.3863,9377.5377
0.3494,8750.2268
0.359,10692.3665
0.396,9293.3348
0.3438,10702.1867
0.3537,9726.195
0.3412,10406.4197
0.4295,10107.982
0.382,9013.1105
0.3697,11039.5841
0.3265,9200.1682
0.3502,9754.4043
0.3353,10098.1547
0.3606,9575.2331
0.3264,9939.4175
0.3651,9444.2199
0.3445,9067.8568
0.3388,8797.8298
0.3251,11002.4167
0.3969,10428.1206
0.381,11359.1739
0.3774,10560.8495
0.3525,8531.1005
0.3759,10004.7067
0.3718,9955.0514
0.2858,9315.7305
0.356,11162.3942
0.3621,10455.2785
0.3998,8892.9458
0.4586,12856.2857
0.3185,9689.9452
0.3735,10931.3842
0.3343,8579.7185
0.3428,10286.2762
0.3892,11491.8004
0.3904,10162.868
0.3072,9445.5064
0.4333,9824.4354
0.3254,9333.7244
0.3815,10392.9914
0.3947,10341.9824
0.3689,10017.2088
0.2538,8677.2418
0.3238,10329.537
0.3356,9475.9049
0.3622,9981.3923
0.3742,10007.2393
0.3606,9937.0743
0.3647,10715.3052
0.396,11096.6118
0.3959,10176.3897
0.3813,10172.7106
0.3709,10173.7816
0.3618,9925.9777
0.3872,10226.3922
0.3807,9978.753
0.4052,10339.3919
0.3871,9095.3185
0.3498,9874.136
0.3221,10617.6786
0.3491,9449.3507
0.3947,10648.3506
0.3502,9808.7669
0.3602,8985.3492
0.3534,9972.7366
0.3611,9120.6675
0.3722,10456.1153
0.356,10449.3531
0.3347,9729.088
0.3654,9288.397
0.406,10429.9896
0.4142,8995.5605
0.46,10353.2989
0.3447,10808.5348
0.3764,11284.1418
0.3705,9163.5223
0.3626,9913.8339
0.3772,10616.989
0.3807,10546.9222
0.3425,8939.7671
0.3506,9836.0845
0.3261,10254.7707
0.3575,9674.5458
0.3624,10928.9817
0.3751,10744.5047
0.3394,9734.7452
0.3501,10093.4741
0.3681,9881.1002
0.3723,10699.8006
0.2451,6290.5453
0.3758,9972.4681
0.3675,10680.115
0.3558,10256.9867
0.3533,9449.3647
0.3245,14206.4872
0.279,9680.9651
0.347,9564.9611
0.4265,11485.8226
0.3331,9963.7615
0.3818,9503.5659
0.3506,7943.2877
0.3724,9569.5475
0.2785,8932.3345
0.2071,14630.15
0.3602,9870.0641
0.3775,10096.3441
0.3668,10834.0
0.3405,9266.8821
0.3474,11023.4875
0.3869,9702.2327
0.3691,9463.0202
0.3346,10294.696
0.3769,8630.4393
0.3702,9042.5246
0.3403,9970.0544
0.3378,9543.6468
0.3054,9803.5
0.3672,9545.7931
0.3245,10812.578
0.402,10674.4348
0.3228,9278.5072
0.3626,9377.1156
0.3686,8211.6101
0.4204,9839.2759
0.3632,10893.2277
0.2946,8511.6411
0.3825,9995.8274
0.341,9847.8673
0.3635,9471.2971
0.4511,11328.7757
0.4228,9338.831
0.4138,10496.137
0.3418,9172.5697
0.3935,9047.825
0.3325,9549.2269
0.3201,9295.6689
0.3657,11160.4549
0.3843,10316.6355
0.3585,10278.1947
0.3838,10535.5309
0.3415,9137.3951
0.3471,9408.5236
0.377,10315.6154
0.3071,9501.3406
0.3597,10007.9065
0.3207,9652.5516
0.3784,9886.729
0.3236,9077.982
0.3834,9725.1923
0.3697,9972.5538
0.3737,10636.4539
0.3825,9733.0938
0.3018,9861.161
0.3501,9939.75
0.4602,9642.4653
0.4057,9748.0791
0.3764,9328.466
0.3799,10062.6118
0.3597,10070.581
0.2926,9096.1987
0.29,9354.4559
0.3989,10131.9866
0.3564,10905.82
0.2544,8456.8704
0.3087,11469.6357
0.3934,10098.4861
0.3961,9887.2358
0.3009,8173.6667
0.3359,8802.5583
0.371,9243.0887
0.4505,10370.0204
0.42,10434.4375
0.3397,10360.7127
0.3365,9502.0858
0.3869,9926.325
0.4127,12318.6164
0.3075,13196.9478
0.4335,10105.8142
0.3742,11273.4357
0.3576,9757.9851
0.3824,9826.3522
0.3199,10776.1589
0.3718,9654.4153
0.3249,10239.0929
0.3642,8584.2756
0.3527,10764.412
0.3307,8432.1754
0.4023,9204.3109
0.3483,10099.8786
0.3433,10434.7296
0.363,10417.2538
0.3496,8678.5775
0.3686,10860.3855
0.2949,8240.2261
0.4211,10056.3791
0.3078,8175.249
0.4001,9510.2882
0.3502,10033.478
0.3666,9732.8982
0.35,10080.9895
0.3834,9770.0926
0.3919,10257.1593
0.3068,10175.8423
0.3582,10628.8769
0.3794,10445.1013
0.3946,10541.7355
0.4015,9581.1005
0.3878,10078.7347
0.3858,10791.3975
0.3777,9792.2531
0.3667,10236.5025
0.3265,8856.2198
0.3851,11378.8563
0.276,9016.0675
0.385,10755.0905
0.344,9928.5659
0.3072,8005.983
0.3528,9608.5708
0.3357,8873.1667
0.2694,9647.4959
0.3911,11017.1827
0.3779,9760.5175
0.352,9989.0128
0.3861,9837.5966
0.4063,10759.2941
0.349,9111.9563
0.4107,11519.2063
0.3674,9734.9234
0.4045,9631.1946
0.3328,10840.0321
0.3294,9943.9378
0.3236,9448.6748
0.2859,10387.2611
0.4119,9083.3835
0.3856,10368.473
0.242,9778.6622
0.3309,9714.1284
0.4383,9882.0211
0.3879,10996.7712
0.3982,8921.3702
0.368,9899.1927
0.3595,9956.0929
0.3609,10394.7599
0.3591,10730.6456
0.3221,10954.5399
0.3309,9512.3885
0.3326,10152.5169
0.3536,9839.136
0.3471,10384.545
0.3536,11129.5279
0.3434,9281.7672
0.355,10462.6941
0.3756,10456.75
0.3991,10294.4239
0.3463,9820.6326
0.4241,10517.7309
0.3897,10951.8244
0.3817,10087.8442
0.4097,9149.2857
0.3682,9538.1037
0.3512,10114.2677
0.3496,8910.4456
0.3425,9345.9811
0.3608,10405.0
0.3334,9103.9116
0.421,9130.0492
0.3671,9907.4054
0.3757,10500.6507
0.3394,9130.0928
0.3779,9283.1336
0.3198,11342.0521
0.3719,10378.7753
0.372,9081.2187
0.3474,9534.6075
0.2836,8570.3525
0.395,10292.3451
0.4006,10217.6231
0.3815,9402.6182
0.4015,9918.057
0.4055,11167.1032
0.3443,11773.3
0.3191,11088.2853
0.385,11445.8147
0.3766,10189.572
0.377,9930.4111
0.3353,8513.5234
0.3134,9905.7562
0.4192,10704.5656
0.3869,10311.5814
0.3616,9942.7818
0.3731,9801.5892
0.4134,10045.1
0.3946,13017.2059
0.4317,10119.5489
0.3495,11591.3867
0.413,10182.0382
0.3458,9755.8648
0.2795,9188.6155
0.3751,9811.9627
0.3532,9887.2256
0.4118,9895.3958
0.3339,9538.9793
0.3263,9377.3071
0.35,9274.0547
0.3463,10313.5108
0.3699,10770.8813
0.3555,9506.6078
0.3551,10214.1203
0.3809,10498.6277
0.4237,11289.4323
0.3581,9426.0415
0.3272,9930.427
0.392,9249.6
0.3896,11211.3235
0.3511,9906.0336
0.3995,9344.1351
0.3434,9772.7839
0.4203,8891.0549
0.375,11949.9574
0.3798,9963.5666
0.3122,10150.9834
0.3642,10826.663
0.4095,10052.418
0.4388,12143.9124
0.3402,9317.5651
0.4029,10207.8895
0.3597,8580.6729
0.4091,10156.5741
0.3363,12004.3253
0.3742,9656.8217
0.3657,9936.5867
0.3721,9736.2381
0.2794,9553.242
0.3589,9695.8595
0.4367,9908.5102
0.3641,10323.2222
0.4477,10786.0935
0.4205,10580.0438
0.3411,10136.3101
0.3687,9273.3697
0.3913,10292.4186
0.4175,11074.0861
0.3613,11072.6513
0.3328,9567.1912
0.4623,13308.5306
0.3604,10313.3219
0.341,9519.592
0.376,10416.9012
0.4136,10301.8206
0.352,9774.4636
0.3123,9786.1006
0.3788,11070.8743
0.359,9576.866
0.3585,9603.0545
0.3758,10323.6876
0.3603,10215.0
0.3917,10221.1315
0.4011,10727.0891
0.4004,8072.0514
0.39,10359.3289
0.3667,10562.1504
0.3687,9501.6289
0.3813,10074.2105
0.4016,10465.1738
0.3867,10555.4522
0.3406,10260.3155
0.2534,8502.4
0.3581,10197.4134
0.3823,11151.5128
0.3969,10552.4157
0.341,9002.5062
0.3119,8770.134
0.3032,8358.395
0.3936,9644.7967
0.3956,9932.5
0.3523,10628.9741
0.3577,9420.1199
0.3557,9727.8588
0.353,9066.9164
0.3459,10623.5409
0.3655,9608.1667
0.3709,9661.6257
0.3615,10024.258
0.2909,11403.9198
0.3489,8855.2546
0.3579,10829.9964
0.3062,9310.0807
0.3383,10209.4811
0.3414,11416.26
0.3245,10431.7457
0.3803,9683.6738
0.3398,9148.2355
0.3546,11006.4661
0.3319,10105.6915
0.3255,9371.9543
0.3536,10356.5536
0.3694,10202.1475
0.378,8541.3092
0.3833,9391.5044
